Year 682,"{'CODE 1': 124, 'CODE 2': 63, 'CODE 3': 51}"
Year 683,"{'CODE 1': 60, 'CODE 2': 4, 'CODE 3': 12}"
Year 684,"{'CODE 1': 44, 'CODE 2': 13, 'CODE 3': 22}"
Year 685,"{'CODE 1': 35, 'CODE 2': 1, 'CODE 3': 5}"
Year 686,"{'CODE 1': 173, 'CODE 2': 58, 'CODE 3': 30}"
Year 687,"{'CODE 1': 63, 'CODE 2': 24, 'CODE 3': 19}"
Year 688,"{'CODE 1': 39, 'CODE 2': 94, 'CODE 3': 33}"
Year 689,"{'CODE 1': 113, 'CODE 2': 101, 'CODE 3': 17}"
Year 690,"{'CODE 1': 100, 'CODE 2': 3, 'CODE 3': 50}"
Year 691,"{'CODE 1': 10, 'CODE 2': 9, 'CODE 3': 45}"
Year 692,"{'CODE 1': 25, 'CODE 2': 58, 'CODE 3': 9}"
Year 693,"{'CODE 1': 175, 'CODE 2': 41, 'CODE 3': 30}"
Year 694,"{'CODE 1': 24, 'CODE 2': 60, 'CODE 3': 7}"
Year 695,"{'CODE 1': 137, 'CODE 2': 79, 'CODE 3': 27}"
Year 696,"{'CODE 1': 156, 'CODE 2': 44, 'CODE 3': 16}"
Year 697,"{'CODE 1': 38, 'CODE 2': 30, 'CODE 3': 10}"
Year 698,"{'CODE 1': 183, 'CODE 2': 32, 'CODE 3': 46}"
Year 699,"{'CODE 1': 44, 'CODE 2': 87, 'CODE 3': 23}"
Year 700,"{'CODE 1': 174, 'CODE 2': 18, 'CODE 3': 39}"
Year 701,"{'CODE 1': 129, 'CODE 2': 11, 'CODE 3': 42}"
Year 702,"{'CODE 1': 109, 'CODE 2': 29, 'CODE 3': 5}"
Year 703,"{'CODE 1': 175, 'CODE 2': 44, 'CODE 3': 33}"
Year 704,"{'CODE 1': 74, 'CODE 2': 49, 'CODE 3': 17}"
Year 705,"{'CODE 1': 25, 'CODE 2': 44, 'CODE 3': 15}"
Year 706,"{'CODE 1': 4, 'CODE 2': 35, 'CODE 3': 47}"
Year 707,"{'CODE 1': 128, 'CODE 2': 40, 'CODE 3': 45}"
Year 708,"{'CODE 1': 46, 'CODE 2': 72, 'CODE 3': 41}"
Year 709,"{'CODE 1': 149, 'CODE 2': 24, 'CODE 3': 24}"
Year 710,"{'CODE 1': 87, 'CODE 2': 42, 'CODE 3': 51}"
Year 711,"{'CODE 1': 144, 'CODE 2': 37, 'CODE 3': 31}"
Year 712,"{'CODE 1': 140, 'CODE 2': 81, 'CODE 3': 27}"
Year 713,"{'CODE 1': 169, 'CODE 2': 11, 'CODE 3': 47}"
Year 714,"{'CODE 1': 144, 'CODE 2': 89, 'CODE 3': 9}"
Year 715,"{'CODE 1': 147, 'CODE 2': 22, 'CODE 3': 23}"
Year 716,"{'CODE 1': 131, 'CODE 2': 91, 'CODE 3': 21}"
Year 717,"{'CODE 1': 127, 'CODE 2': 32, 'CODE 3': 44}"
Year 718,"{'CODE 1': 10, 'CODE 2': 77, 'CODE 3': 35}"
Year 719,"{'CODE 1': 78, 'CODE 2': 38, 'CODE 3': 33}"
Year 720,"{'CODE 1': 121, 'CODE 2': 58, 'CODE 3': 38}"
Year 721,"{'CODE 1': 130, 'CODE 2': 65, 'CODE 3': 43}"
Year 722,"{'CODE 1': 35, 'CODE 2': 65, 'CODE 3': 26}"
Year 723,"{'CODE 1': 177, 'CODE 2': 6, 'CODE 3': 13}"
Year 724,"{'CODE 1': 99, 'CODE 2': 78, 'CODE 3': 31}"
Year 725,"{'CODE 1': 141, 'CODE 2': 67, 'CODE 3': 40}"
Year 726,"{'CODE 1': 110, 'CODE 2': 101, 'CODE 3': 20}"
Year 727,"{'CODE 1': 77, 'CODE 2': 45, 'CODE 3': 1}"
Year 728,"{'CODE 1': 18, 'CODE 2': 33, 'CODE 3': 7}"
Year 729,"{'CODE 1': 101, 'CODE 2': 34, 'CODE 3': 35}"
Year 730,"{'CODE 1': 130, 'CODE 2': 55, 'CODE 3': 18}"
Year 731,"{'CODE 1': 22, 'CODE 2': 59, 'CODE 3': 9}"
Year 732,"{'CODE 1': 191, 'CODE 2': 56, 'CODE 3': 37}"
Year 733,"{'CODE 1': 187, 'CODE 2': 9, 'CODE 3': 46}"
Year 734,"{'CODE 1': 69, 'CODE 2': 76, 'CODE 3': 42}"
Year 735,"{'CODE 1': 129, 'CODE 2': 24, 'CODE 3': 37}"
Year 736,"{'CODE 1': 92, 'CODE 2': 52, 'CODE 3': 20}"
Year 737,"{'CODE 1': 89, 'CODE 2': 4, 'CODE 3': 20}"
Year 738,"{'CODE 1': 164, 'CODE 2': 76, 'CODE 3': 21}"
Year 739,"{'CODE 1': 138, 'CODE 2': 25, 'CODE 3': 27}"
Year 740,"{'CODE 1': 81, 'CODE 2': 44, 'CODE 3': 32}"
Year 741,"{'CODE 1': 175, 'CODE 2': 24, 'CODE 3': 21}"
Year 742,"{'CODE 1': 97, 'CODE 2': 67, 'CODE 3': 40}"
Year 743,"{'CODE 1': 106, 'CODE 2': 43, 'CODE 3': 4}"
Year 744,"{'CODE 1': 126, 'CODE 2': 96, 'CODE 3': 17}"
Year 745,"{'CODE 1': 83, 'CODE 2': 88, 'CODE 3': 44}"
Year 746,"{'CODE 1': 66, 'CODE 2': 40, 'CODE 3': 37}"
Year 747,"{'CODE 1': 47, 'CODE 2': 25, 'CODE 3': 14}"
Year 748,"{'CODE 1': 96, 'CODE 2': 74, 'CODE 3': 10}"
Year 749,"{'CODE 1': 57, 'CODE 2': 13, 'CODE 3': 33}"
Year 750,"{'CODE 1': 41, 'CODE 2': 49, 'CODE 3': 22}"
Year 751,"{'CODE 1': 9, 'CODE 2': 31, 'CODE 3': 7}"
Year 752,"{'CODE 1': 140, 'CODE 2': 55, 'CODE 3': 14}"
Year 753,"{'CODE 1': 193, 'CODE 2': 42, 'CODE 3': 9}"
Year 754,"{'CODE 1': 80, 'CODE 2': 46, 'CODE 3': 32}"
Year 755,"{'CODE 1': 195, 'CODE 2': 78, 'CODE 3': 36}"
Year 756,"{'CODE 1': 126, 'CODE 2': 38, 'CODE 3': 35}"
Year 757,"{'CODE 1': 33, 'CODE 2': 53, 'CODE 3': 29}"
Year 758,"{'CODE 1': 50, 'CODE 2': 25, 'CODE 3': 12}"
Year 759,"{'CODE 1': 61, 'CODE 2': 86, 'CODE 3': 30}"
Year 760,"{'CODE 1': 99, 'CODE 2': 55, 'CODE 3': 28}"
Year 761,"{'CODE 1': 174, 'CODE 2': 96, 'CODE 3': 41}"
Year 762,"{'CODE 1': 85, 'CODE 2': 23, 'CODE 3': 33}"
Year 763,"{'CODE 1': 81, 'CODE 2': 15, 'CODE 3': 13}"
Year 764,"{'CODE 1': 121, 'CODE 2': 88, 'CODE 3': 38}"
Year 765,"{'CODE 1': 50, 'CODE 2': 38, 'CODE 3': 21}"
Year 766,"{'CODE 1': 119, 'CODE 2': 101, 'CODE 3': 36}"
Year 767,"{'CODE 1': 117, 'CODE 2': 80, 'CODE 3': 41}"
Year 768,"{'CODE 1': 151, 'CODE 2': 52, 'CODE 3': 38}"
Year 769,"{'CODE 1': 185, 'CODE 2': 42, 'CODE 3': 49}"
Year 770,"{'CODE 1': 123, 'CODE 2': 59, 'CODE 3': 29}"
Year 771,"{'CODE 1': 196, 'CODE 2': 35, 'CODE 3': 11}"
Year 772,"{'CODE 1': 168, 'CODE 2': 45, 'CODE 3': 44}"
Year 773,"{'CODE 1': 99, 'CODE 2': 90, 'CODE 3': 22}"
Year 774,"{'CODE 1': 192, 'CODE 2': 66, 'CODE 3': 32}"
Year 775,"{'CODE 1': 47, 'CODE 2': 47, 'CODE 3': 46}"
Year 776,"{'CODE 1': 45, 'CODE 2': 98, 'CODE 3': 12}"
Year 777,"{'CODE 1': 148, 'CODE 2': 7, 'CODE 3': 33}"
Year 778,"{'CODE 1': 47, 'CODE 2': 47, 'CODE 3': 9}"
Year 779,"{'CODE 1': 90, 'CODE 2': 90, 'CODE 3': 6}"
Year 780,"{'CODE 1': 27, 'CODE 2': 24, 'CODE 3': 41}"
Year 781,"{'CODE 1': 27, 'CODE 2': 10, 'CODE 3': 15}"
Year 782,"{'CODE 1': 153, 'CODE 2': 83, 'CODE 3': 44}"
Year 783,"{'CODE 1': 140, 'CODE 2': 62, 'CODE 3': 28}"
Year 784,"{'CODE 1': 93, 'CODE 2': 90, 'CODE 3': 16}"
Year 785,"{'CODE 1': 8, 'CODE 2': 45, 'CODE 3': 46}"
Year 786,"{'CODE 1': 7, 'CODE 2': 101, 'CODE 3': 33}"
Year 787,"{'CODE 1': 73, 'CODE 2': 100, 'CODE 3': 11}"
Year 788,"{'CODE 1': 96, 'CODE 2': 56, 'CODE 3': 20}"
Year 789,"{'CODE 1': 3, 'CODE 2': 4, 'CODE 3': 2}"
Year 790,"{'CODE 1': 77, 'CODE 2': 95, 'CODE 3': 31}"
Year 791,"{'CODE 1': 184, 'CODE 2': 53, 'CODE 3': 5}"
Year 792,"{'CODE 1': 101, 'CODE 2': 12, 'CODE 3': 28}"
Year 793,"{'CODE 1': 194, 'CODE 2': 86, 'CODE 3': 19}"
Year 794,"{'CODE 1': 192, 'CODE 2': 38, 'CODE 3': 20}"
Year 795,"{'CODE 1': 150, 'CODE 2': 45, 'CODE 3': 34}"
Year 796,"{'CODE 1': 97, 'CODE 2': 12, 'CODE 3': 36}"
Year 797,"{'CODE 1': 178, 'CODE 2': 79, 'CODE 3': 4}"
Year 798,"{'CODE 1': 178, 'CODE 2': 88, 'CODE 3': 8}"
Year 799,"{'CODE 1': 90, 'CODE 2': 52, 'CODE 3': 43}"
Year 800,"{'CODE 1': 79, 'CODE 2': 40, 'CODE 3': 15}"
Year 801,"{'CODE 1': 201, 'CODE 2': 27, 'CODE 3': 17}"
Year 802,"{'CODE 1': 104, 'CODE 2': 5, 'CODE 3': 1}"
Year 803,"{'CODE 1': 4, 'CODE 2': 40, 'CODE 3': 50}"
Year 804,"{'CODE 1': 54, 'CODE 2': 89, 'CODE 3': 45}"
Year 805,"{'CODE 1': 48, 'CODE 2': 76, 'CODE 3': 30}"
Year 806,"{'CODE 1': 99, 'CODE 2': 33, 'CODE 3': 2}"
Year 807,"{'CODE 1': 30, 'CODE 2': 91, 'CODE 3': 17}"
Year 808,"{'CODE 1': 187, 'CODE 2': 17, 'CODE 3': 50}"
Year 809,"{'CODE 1': 138, 'CODE 2': 3, 'CODE 3': 21}"
Year 810,"{'CODE 1': 143, 'CODE 2': 4, 'CODE 3': 9}"
Year 811,"{'CODE 1': 138, 'CODE 2': 22, 'CODE 3': 21}"
Year 812,"{'CODE 1': 106, 'CODE 2': 19, 'CODE 3': 51}"
Year 813,"{'CODE 1': 57, 'CODE 2': 3, 'CODE 3': 10}"
Year 814,"{'CODE 1': 31, 'CODE 2': 36, 'CODE 3': 5}"
Year 815,"{'CODE 1': 147, 'CODE 2': 77, 'CODE 3': 4}"
Year 816,"{'CODE 1': 77, 'CODE 2': 71, 'CODE 3': 22}"
Year 817,"{'CODE 1': 28, 'CODE 2': 67, 'CODE 3': 45}"
Year 818,"{'CODE 1': 70, 'CODE 2': 14, 'CODE 3': 28}"
Year 819,"{'CODE 1': 115, 'CODE 2': 2, 'CODE 3': 42}"
Year 820,"{'CODE 1': 3, 'CODE 2': 70, 'CODE 3': 9}"
Year 821,"{'CODE 1': 195, 'CODE 2': 69, 'CODE 3': 46}"
Year 822,"{'CODE 1': 144, 'CODE 2': 51, 'CODE 3': 10}"
Year 823,"{'CODE 1': 128, 'CODE 2': 1, 'CODE 3': 28}"
Year 824,"{'CODE 1': 160, 'CODE 2': 42, 'CODE 3': 39}"
Year 825,"{'CODE 1': 19, 'CODE 2': 27, 'CODE 3': 5}"
Year 826,"{'CODE 1': 142, 'CODE 2': 21, 'CODE 3': 46}"
Year 827,"{'CODE 1': 17, 'CODE 2': 87, 'CODE 3': 30}"
Year 828,"{'CODE 1': 145, 'CODE 2': 7, 'CODE 3': 3}"
Year 829,"{'CODE 1': 167, 'CODE 2': 44, 'CODE 3': 45}"
Year 830,"{'CODE 1': 89, 'CODE 2': 83, 'CODE 3': 16}"
Year 831,"{'CODE 1': 38, 'CODE 2': 80, 'CODE 3': 23}"
Year 832,"{'CODE 1': 125, 'CODE 2': 62, 'CODE 3': 11}"
Year 833,"{'CODE 1': 9, 'CODE 2': 75, 'CODE 3': 14}"
Year 834,"{'CODE 1': 157, 'CODE 2': 51, 'CODE 3': 26}"
Year 835,"{'CODE 1': 52, 'CODE 2': 97, 'CODE 3': 24}"
Year 836,"{'CODE 1': 89, 'CODE 2': 99, 'CODE 3': 29}"
Year 837,"{'CODE 1': 37, 'CODE 2': 21, 'CODE 3': 2}"
Year 838,"{'CODE 1': 198, 'CODE 2': 30, 'CODE 3': 14}"
Year 839,"{'CODE 1': 123, 'CODE 2': 50, 'CODE 3': 37}"
Year 840,"{'CODE 1': 143, 'CODE 2': 2, 'CODE 3': 29}"
Year 841,"{'CODE 1': 58, 'CODE 2': 15, 'CODE 3': 20}"
Year 842,"{'CODE 1': 9, 'CODE 2': 10, 'CODE 3': 28}"
Year 843,"{'CODE 1': 46, 'CODE 2': 89, 'CODE 3': 13}"
Year 844,"{'CODE 1': 76, 'CODE 2': 94, 'CODE 3': 46}"
Year 845,"{'CODE 1': 147, 'CODE 2': 64, 'CODE 3': 15}"
Year 846,"{'CODE 1': 20, 'CODE 2': 1, 'CODE 3': 26}"
Year 847,"{'CODE 1': 126, 'CODE 2': 51, 'CODE 3': 30}"
Year 848,"{'CODE 1': 60, 'CODE 2': 82, 'CODE 3': 29}"
Year 849,"{'CODE 1': 90, 'CODE 2': 71, 'CODE 3': 43}"
Year 850,"{'CODE 1': 43, 'CODE 2': 39, 'CODE 3': 21}"
Year 851,"{'CODE 1': 47, 'CODE 2': 92, 'CODE 3': 25}"
Year 852,"{'CODE 1': 119, 'CODE 2': 83, 'CODE 3': 11}"
Year 853,"{'CODE 1': 192, 'CODE 2': 101, 'CODE 3': 31}"
Year 854,"{'CODE 1': 145, 'CODE 2': 94, 'CODE 3': 38}"
Year 855,"{'CODE 1': 4, 'CODE 2': 28, 'CODE 3': 40}"
Year 856,"{'CODE 1': 111, 'CODE 2': 59, 'CODE 3': 39}"
Year 857,"{'CODE 1': 8, 'CODE 2': 38, 'CODE 3': 41}"
Year 858,"{'CODE 1': 77, 'CODE 2': 50, 'CODE 3': 16}"
Year 859,"{'CODE 1': 41, 'CODE 2': 60, 'CODE 3': 21}"
Year 860,"{'CODE 1': 134, 'CODE 2': 24, 'CODE 3': 36}"
Year 861,"{'CODE 1': 69, 'CODE 2': 29, 'CODE 3': 42}"
Year 862,"{'CODE 1': 182, 'CODE 2': 74, 'CODE 3': 11}"
Year 863,"{'CODE 1': 21, 'CODE 2': 14, 'CODE 3': 50}"
Year 864,"{'CODE 1': 190, 'CODE 2': 17, 'CODE 3': 28}"
Year 865,"{'CODE 1': 72, 'CODE 2': 94, 'CODE 3': 25}"
Year 866,"{'CODE 1': 145, 'CODE 2': 67, 'CODE 3': 38}"
Year 867,"{'CODE 1': 45, 'CODE 2': 47, 'CODE 3': 35}"
Year 868,"{'CODE 1': 39, 'CODE 2': 29, 'CODE 3': 3}"
Year 869,"{'CODE 1': 124, 'CODE 2': 7, 'CODE 3': 38}"
Year 870,"{'CODE 1': 109, 'CODE 2': 89, 'CODE 3': 13}"
Year 871,"{'CODE 1': 12, 'CODE 2': 88, 'CODE 3': 23}"
Year 872,"{'CODE 1': 144, 'CODE 2': 84, 'CODE 3': 41}"
Year 873,"{'CODE 1': 35, 'CODE 2': 1, 'CODE 3': 30}"
Year 874,"{'CODE 1': 33, 'CODE 2': 59, 'CODE 3': 20}"
Year 875,"{'CODE 1': 27, 'CODE 2': 13, 'CODE 3': 50}"
Year 876,"{'CODE 1': 115, 'CODE 2': 58, 'CODE 3': 44}"
Year 877,"{'CODE 1': 58, 'CODE 2': 99, 'CODE 3': 48}"
Year 878,"{'CODE 1': 164, 'CODE 2': 70, 'CODE 3': 7}"
Year 879,"{'CODE 1': 104, 'CODE 2': 57, 'CODE 3': 27}"
Year 880,"{'CODE 1': 101, 'CODE 2': 58, 'CODE 3': 13}"
Year 881,"{'CODE 1': 54, 'CODE 2': 63, 'CODE 3': 21}"
Year 882,"{'CODE 1': 118, 'CODE 2': 47, 'CODE 3': 31}"
Year 883,"{'CODE 1': 12, 'CODE 2': 62, 'CODE 3': 48}"
Year 884,"{'CODE 1': 200, 'CODE 2': 25, 'CODE 3': 4}"
Year 885,"{'CODE 1': 191, 'CODE 2': 82, 'CODE 3': 6}"
Year 886,"{'CODE 1': 67, 'CODE 2': 22, 'CODE 3': 25}"
Year 887,"{'CODE 1': 185, 'CODE 2': 9, 'CODE 3': 32}"
Year 888,"{'CODE 1': 165, 'CODE 2': 13, 'CODE 3': 4}"
Year 889,"{'CODE 1': 73, 'CODE 2': 52, 'CODE 3': 10}"
Year 890,"{'CODE 1': 182, 'CODE 2': 73, 'CODE 3': 14}"
Year 891,"{'CODE 1': 141, 'CODE 2': 25, 'CODE 3': 22}"
Year 892,"{'CODE 1': 41, 'CODE 2': 11, 'CODE 3': 37}"
Year 893,"{'CODE 1': 173, 'CODE 2': 27, 'CODE 3': 38}"
Year 894,"{'CODE 1': 175, 'CODE 2': 83, 'CODE 3': 13}"
Year 895,"{'CODE 1': 165, 'CODE 2': 41, 'CODE 3': 10}"
Year 896,"{'CODE 1': 99, 'CODE 2': 92, 'CODE 3': 44}"
Year 897,"{'CODE 1': 121, 'CODE 2': 79, 'CODE 3': 6}"
Year 898,"{'CODE 1': 70, 'CODE 2': 56, 'CODE 3': 48}"
Year 899,"{'CODE 1': 156, 'CODE 2': 40, 'CODE 3': 38}"
Year 900,"{'CODE 1': 16, 'CODE 2': 61, 'CODE 3': 50}"
Year 901,"{'CODE 1': 188, 'CODE 2': 43, 'CODE 3': 42}"
Year 902,"{'CODE 1': 30, 'CODE 2': 17, 'CODE 3': 43}"
Year 903,"{'CODE 1': 2, 'CODE 2': 46, 'CODE 3': 15}"
Year 904,"{'CODE 1': 64, 'CODE 2': 11, 'CODE 3': 35}"
Year 905,"{'CODE 1': 75, 'CODE 2': 19, 'CODE 3': 12}"
Year 906,"{'CODE 1': 37, 'CODE 2': 18, 'CODE 3': 29}"
Year 907,"{'CODE 1': 107, 'CODE 2': 8, 'CODE 3': 29}"
Year 908,"{'CODE 1': 121, 'CODE 2': 4, 'CODE 3': 11}"
Year 909,"{'CODE 1': 107, 'CODE 2': 98, 'CODE 3': 50}"
Year 910,"{'CODE 1': 24, 'CODE 2': 35, 'CODE 3': 14}"
Year 911,"{'CODE 1': 89, 'CODE 2': 75, 'CODE 3': 25}"
Year 912,"{'CODE 1': 42, 'CODE 2': 37, 'CODE 3': 37}"
Year 913,"{'CODE 1': 149, 'CODE 2': 15, 'CODE 3': 7}"
Year 914,"{'CODE 1': 10, 'CODE 2': 1, 'CODE 3': 28}"
Year 915,"{'CODE 1': 10, 'CODE 2': 60, 'CODE 3': 1}"
Year 916,"{'CODE 1': 87, 'CODE 2': 95, 'CODE 3': 25}"
Year 917,"{'CODE 1': 78, 'CODE 2': 43, 'CODE 3': 24}"
Year 918,"{'CODE 1': 184, 'CODE 2': 58, 'CODE 3': 4}"
Year 919,"{'CODE 1': 167, 'CODE 2': 6, 'CODE 3': 7}"
Year 920,"{'CODE 1': 15, 'CODE 2': 20, 'CODE 3': 43}"
Year 921,"{'CODE 1': 35, 'CODE 2': 26, 'CODE 3': 16}"
Year 922,"{'CODE 1': 164, 'CODE 2': 100, 'CODE 3': 43}"
Year 923,"{'CODE 1': 180, 'CODE 2': 94, 'CODE 3': 43}"
Year 924,"{'CODE 1': 23, 'CODE 2': 9, 'CODE 3': 5}"
Year 925,"{'CODE 1': 41, 'CODE 2': 95, 'CODE 3': 41}"
Year 926,"{'CODE 1': 9, 'CODE 2': 49, 'CODE 3': 26}"
Year 927,"{'CODE 1': 111, 'CODE 2': 65, 'CODE 3': 16}"
Year 928,"{'CODE 1': 56, 'CODE 2': 45, 'CODE 3': 24}"
Year 929,"{'CODE 1': 32, 'CODE 2': 11, 'CODE 3': 1}"
Year 930,"{'CODE 1': 91, 'CODE 2': 39, 'CODE 3': 25}"
Year 931,"{'CODE 1': 54, 'CODE 2': 84, 'CODE 3': 30}"
Year 932,"{'CODE 1': 57, 'CODE 2': 84, 'CODE 3': 6}"
Year 933,"{'CODE 1': 63, 'CODE 2': 86, 'CODE 3': 48}"
Year 934,"{'CODE 1': 142, 'CODE 2': 96, 'CODE 3': 50}"
Year 935,"{'CODE 1': 86, 'CODE 2': 2, 'CODE 3': 38}"
Year 936,"{'CODE 1': 104, 'CODE 2': 16, 'CODE 3': 31}"
Year 937,"{'CODE 1': 135, 'CODE 2': 94, 'CODE 3': 44}"
Year 938,"{'CODE 1': 167, 'CODE 2': 93, 'CODE 3': 26}"
Year 939,"{'CODE 1': 72, 'CODE 2': 66, 'CODE 3': 1}"
Year 940,"{'CODE 1': 20, 'CODE 2': 61, 'CODE 3': 40}"
Year 941,"{'CODE 1': 63, 'CODE 2': 83, 'CODE 3': 34}"
Year 942,"{'CODE 1': 160, 'CODE 2': 89, 'CODE 3': 12}"
Year 943,"{'CODE 1': 21, 'CODE 2': 9, 'CODE 3': 8}"
Year 944,"{'CODE 1': 93, 'CODE 2': 6, 'CODE 3': 15}"
Year 945,"{'CODE 1': 25, 'CODE 2': 36, 'CODE 3': 51}"
Year 946,"{'CODE 1': 81, 'CODE 2': 16, 'CODE 3': 15}"
Year 947,"{'CODE 1': 87, 'CODE 2': 66, 'CODE 3': 20}"
Year 948,"{'CODE 1': 82, 'CODE 2': 23, 'CODE 3': 26}"
Year 949,"{'CODE 1': 161, 'CODE 2': 84, 'CODE 3': 20}"
Year 950,"{'CODE 1': 71, 'CODE 2': 19, 'CODE 3': 35}"
Year 951,"{'CODE 1': 110, 'CODE 2': 17, 'CODE 3': 31}"
Year 952,"{'CODE 1': 152, 'CODE 2': 33, 'CODE 3': 30}"
Year 953,"{'CODE 1': 161, 'CODE 2': 2, 'CODE 3': 19}"
Year 954,"{'CODE 1': 182, 'CODE 2': 92, 'CODE 3': 15}"
Year 955,"{'CODE 1': 104, 'CODE 2': 92, 'CODE 3': 50}"
Year 956,"{'CODE 1': 42, 'CODE 2': 5, 'CODE 3': 46}"
Year 957,"{'CODE 1': 32, 'CODE 2': 86, 'CODE 3': 13}"
Year 958,"{'CODE 1': 175, 'CODE 2': 76, 'CODE 3': 36}"
Year 959,"{'CODE 1': 127, 'CODE 2': 20, 'CODE 3': 16}"
Year 960,"{'CODE 1': 61, 'CODE 2': 70, 'CODE 3': 49}"
Year 961,"{'CODE 1': 92, 'CODE 2': 55, 'CODE 3': 30}"
Year 962,"{'CODE 1': 50, 'CODE 2': 64, 'CODE 3': 10}"
Year 963,"{'CODE 1': 179, 'CODE 2': 78, 'CODE 3': 49}"
Year 964,"{'CODE 1': 18, 'CODE 2': 12, 'CODE 3': 45}"
Year 965,"{'CODE 1': 159, 'CODE 2': 99, 'CODE 3': 25}"
Year 966,"{'CODE 1': 73, 'CODE 2': 89, 'CODE 3': 42}"
Year 967,"{'CODE 1': 194, 'CODE 2': 32, 'CODE 3': 38}"
Year 968,"{'CODE 1': 156, 'CODE 2': 73, 'CODE 3': 38}"
Year 969,"{'CODE 1': 17, 'CODE 2': 78, 'CODE 3': 49}"
Year 970,"{'CODE 1': 98, 'CODE 2': 37, 'CODE 3': 23}"
Year 971,"{'CODE 1': 81, 'CODE 2': 62, 'CODE 3': 2}"
Year 972,"{'CODE 1': 92, 'CODE 2': 77, 'CODE 3': 49}"
Year 973,"{'CODE 1': 174, 'CODE 2': 80, 'CODE 3': 15}"
Year 974,"{'CODE 1': 64, 'CODE 2': 65, 'CODE 3': 1}"
Year 975,"{'CODE 1': 176, 'CODE 2': 60, 'CODE 3': 46}"
Year 976,"{'CODE 1': 9, 'CODE 2': 71, 'CODE 3': 33}"
Year 977,"{'CODE 1': 1, 'CODE 2': 64, 'CODE 3': 14}"
Year 978,"{'CODE 1': 164, 'CODE 2': 3, 'CODE 3': 21}"
Year 979,"{'CODE 1': 47, 'CODE 2': 22, 'CODE 3': 2}"
Year 980,"{'CODE 1': 139, 'CODE 2': 93, 'CODE 3': 19}"
Year 981,"{'CODE 1': 19, 'CODE 2': 94, 'CODE 3': 43}"
Year 982,"{'CODE 1': 74, 'CODE 2': 4, 'CODE 3': 45}"
Year 983,"{'CODE 1': 60, 'CODE 2': 75, 'CODE 3': 30}"
Year 984,"{'CODE 1': 46, 'CODE 2': 4, 'CODE 3': 21}"
Year 985,"{'CODE 1': 26, 'CODE 2': 66, 'CODE 3': 42}"
Year 986,"{'CODE 1': 14, 'CODE 2': 26, 'CODE 3': 10}"
Year 987,"{'CODE 1': 102, 'CODE 2': 98, 'CODE 3': 25}"
Year 988,"{'CODE 1': 148, 'CODE 2': 89, 'CODE 3': 30}"
Year 989,"{'CODE 1': 28, 'CODE 2': 9, 'CODE 3': 12}"
Year 990,"{'CODE 1': 122, 'CODE 2': 6, 'CODE 3': 37}"
Year 991,"{'CODE 1': 75, 'CODE 2': 6, 'CODE 3': 42}"
Year 992,"{'CODE 1': 197, 'CODE 2': 71, 'CODE 3': 2}"
Year 993,"{'CODE 1': 114, 'CODE 2': 65, 'CODE 3': 51}"
Year 994,"{'CODE 1': 98, 'CODE 2': 28, 'CODE 3': 36}"
Year 995,"{'CODE 1': 107, 'CODE 2': 98, 'CODE 3': 5}"
Year 996,"{'CODE 1': 127, 'CODE 2': 13, 'CODE 3': 4}"
Year 997,"{'CODE 1': 10, 'CODE 2': 92, 'CODE 3': 31}"
Year 998,"{'CODE 1': 138, 'CODE 2': 6, 'CODE 3': 9}"
Year 999,"{'CODE 1': 32, 'CODE 2': 20, 'CODE 3': 10}"
Year 1000,"{'CODE 1': 151, 'CODE 2': 53, 'CODE 3': 41}"
Year 1001,"{'CODE 1': 178, 'CODE 2': 21, 'CODE 3': 4}"
Year 1002,"{'CODE 1': 176, 'CODE 2': 34, 'CODE 3': 8}"
Year 1003,"{'CODE 1': 84, 'CODE 2': 96, 'CODE 3': 38}"
Year 1004,"{'CODE 1': 31, 'CODE 2': 48, 'CODE 3': 25}"
Year 1005,"{'CODE 1': 110, 'CODE 2': 22, 'CODE 3': 19}"
Year 1006,"{'CODE 1': 175, 'CODE 2': 64, 'CODE 3': 5}"
Year 1007,"{'CODE 1': 70, 'CODE 2': 49, 'CODE 3': 41}"
Year 1008,"{'CODE 1': 38, 'CODE 2': 35, 'CODE 3': 4}"
Year 1009,"{'CODE 1': 4, 'CODE 2': 76, 'CODE 3': 37}"
Year 1010,"{'CODE 1': 163, 'CODE 2': 55, 'CODE 3': 32}"
Year 1011,"{'CODE 1': 182, 'CODE 2': 93, 'CODE 3': 33}"
Year 1012,"{'CODE 1': 21, 'CODE 2': 61, 'CODE 3': 40}"
Year 1013,"{'CODE 1': 2, 'CODE 2': 34, 'CODE 3': 14}"
Year 1014,"{'CODE 1': 184, 'CODE 2': 49, 'CODE 3': 42}"
Year 1015,"{'CODE 1': 106, 'CODE 2': 66, 'CODE 3': 22}"
Year 1016,"{'CODE 1': 188, 'CODE 2': 3, 'CODE 3': 42}"
Year 1017,"{'CODE 1': 85, 'CODE 2': 10, 'CODE 3': 43}"
Year 1018,"{'CODE 1': 172, 'CODE 2': 95, 'CODE 3': 3}"
Year 1019,"{'CODE 1': 65, 'CODE 2': 57, 'CODE 3': 40}"
Year 1020,"{'CODE 1': 181, 'CODE 2': 68, 'CODE 3': 42}"
Year 1021,"{'CODE 1': 127, 'CODE 2': 2, 'CODE 3': 49}"
